time,ENCODER  A:1,ENCODER  B:1
146.320082,FALSE,FALSE
146.329921,FALSE,FALSE
146.33962,TRUE,TRUE
146.348751,TRUE,FALSE
146.358452,TRUE,FALSE
146.368011,TRUE,TRUE
146.377642,TRUE,FALSE
146.387272,FALSE,TRUE
146.396902,FALSE,FALSE
146.406541,FALSE,TRUE
146.416172,TRUE,FALSE
146.42578,FALSE,FALSE
146.43483,FALSE,FALSE
146.44395,TRUE,TRUE
146.45314,FALSE,FALSE
146.462412,FALSE,FALSE
146.472042,TRUE,FALSE
146.481611,FALSE,TRUE
146.491318,TRUE,TRUE
146.500751,TRUE,FALSE
146.510521,FALSE,FALSE
146.52,FALSE,TRUE
146.529261,FALSE,FALSE
146.53846,TRUE,TRUE
146.547731,FALSE,FALSE
146.557431,FALSE,TRUE
146.567062,TRUE,TRUE
146.576832,TRUE,TRUE
146.586541,FALSE,FALSE
146.596172,TRUE,FALSE
146.605942,TRUE,FALSE
146.615642,FALSE,TRUE
146.62519,TRUE,FALSE
146.634612,TRUE,FALSE
146.64408,FALSE,FALSE
146.65313,TRUE,TRUE
146.66225,FALSE,FALSE
146.67144,FALSE,FALSE
146.68042,TRUE,TRUE
146.6894,TRUE,TRUE
146.69852,FALSE,TRUE
146.70764,FALSE,TRUE
146.71662,FALSE,TRUE
146.72567,FALSE,TRUE
146.73465,FALSE,TRUE
146.7437,FALSE,TRUE
146.75275,FALSE,TRUE
146.7618,FALSE,TRUE
146.77085,FALSE,TRUE
146.7799,FALSE,FALSE
146.78895,FALSE,FALSE
146.798,TRUE,FALSE
146.80705,TRUE,TRUE
146.8161,TRUE,TRUE
146.82515,TRUE,TRUE
146.8342,FALSE,TRUE
146.84325,FALSE,TRUE
146.852305,FALSE,TRUE
146.86142,FALSE,FALSE
146.8704,FALSE,FALSE
146.87945,FALSE,FALSE
146.88843,TRUE,FALSE
146.89741,TRUE,FALSE
146.90646,TRUE,FALSE
146.91544,TRUE,FALSE
146.92442,TRUE,FALSE
146.9334,TRUE,FALSE
146.94245,TRUE,FALSE
146.95143,TRUE,FALSE
146.96041,TRUE,FALSE
146.96946,TRUE,FALSE
146.97844,TRUE,FALSE
146.98742,TRUE,FALSE
146.9964,TRUE,FALSE
147.00545,FALSE,FALSE
147.01443,FALSE,TRUE
147.02341,TRUE,TRUE
147.03246,FALSE,FALSE
147.04144,FALSE,TRUE
147.05042,TRUE,FALSE
147.05947,FALSE,TRUE
147.06852,FALSE,TRUE
147.07764,TRUE,TRUE
147.08669,FALSE,TRUE
147.09574,TRUE,TRUE
147.10479,TRUE,TRUE
147.11384,TRUE,TRUE
147.12289,TRUE,TRUE
147.13194,FALSE,FALSE
147.14099,FALSE,TRUE
147.15011,TRUE,FALSE
147.15916,FALSE,FALSE
147.168282,TRUE,FALSE
147.1774,FALSE,TRUE
147.18645,FALSE,FALSE
147.1955,FALSE,FALSE
147.20462,FALSE,FALSE
147.21367,FALSE,FALSE
147.22265,FALSE,FALSE
147.2317,FALSE,FALSE
147.24075,FALSE,FALSE
147.2498,FALSE,FALSE
147.25885,FALSE,FALSE
147.2679,FALSE,FALSE
147.27695,FALSE,FALSE
147.286,FALSE,TRUE
147.29505,FALSE,TRUE
147.3041,FALSE,TRUE
147.31315,TRUE,TRUE
147.3222,FALSE,FALSE
147.331325,FALSE,TRUE
147.34044,FALSE,TRUE
147.34942,FALSE,TRUE
147.3584,FALSE,TRUE
147.36745,FALSE,TRUE
147.37643,FALSE,FALSE
147.38548,FALSE,FALSE
147.39453,TRUE,FALSE
147.40365,TRUE,TRUE
147.4127,FALSE,TRUE
147.42175,FALSE,TRUE
147.4308,FALSE,TRUE
147.43985,FALSE,TRUE
147.4489,FALSE,FALSE
147.45795,FALSE,FALSE
147.467,TRUE,FALSE
147.47605,TRUE,FALSE
147.4851,TRUE,FALSE
147.49415,TRUE,FALSE
147.5032,TRUE,FALSE
147.512325,TRUE,FALSE
147.52144,TRUE,FALSE
147.53042,FALSE,FALSE
147.5394,FALSE,FALSE
147.54845,FALSE,FALSE
147.55743,FALSE,FALSE
147.56641,FALSE,FALSE
147.57546,FALSE,FALSE
147.58444,FALSE,FALSE
147.59342,FALSE,FALSE
147.6024,FALSE,FALSE
147.61145,FALSE,FALSE
147.6205,FALSE,FALSE
147.62962,FALSE,TRUE
147.63867,FALSE,TRUE
147.64765,FALSE,TRUE
147.6567,FALSE,TRUE
147.66575,FALSE,TRUE
147.6748,FALSE,TRUE
147.68385,FALSE,TRUE
147.6929,FALSE,TRUE
147.70195,FALSE,TRUE
147.711,FALSE,TRUE
147.72005,TRUE,TRUE
147.7291,TRUE,TRUE
147.73815,TRUE,TRUE
147.7472,TRUE,TRUE
147.75625,TRUE,TRUE
147.765305,TRUE,TRUE
147.77442,TRUE,TRUE
147.7834,TRUE,TRUE
147.79245,TRUE,TRUE
147.80143,TRUE,TRUE
147.81041,TRUE,TRUE
147.81946,TRUE,TRUE
147.82844,TRUE,TRUE
147.83742,TRUE,TRUE
147.8464,TRUE,TRUE
147.85545,TRUE,TRUE
147.86443,TRUE,TRUE
147.87341,TRUE,TRUE
147.88246,TRUE,TRUE
147.89144,TRUE,TRUE
147.90042,TRUE,TRUE
147.9094,TRUE,TRUE
147.91845,TRUE,TRUE
147.92743,TRUE,TRUE
147.93641,TRUE,TRUE
147.94546,TRUE,TRUE
147.95444,TRUE,TRUE
147.96342,FALSE,TRUE
147.9724,FALSE,FALSE
147.98145,FALSE,FALSE
147.99043,FALSE,FALSE
147.99941,FALSE,FALSE
148.00846,FALSE,TRUE
148.01744,FALSE,TRUE
148.02642,FALSE,TRUE
148.0354,FALSE,TRUE
148.04445,FALSE,TRUE
148.05343,FALSE,TRUE
148.06241,FALSE,TRUE
148.07146,FALSE,TRUE
148.08044,TRUE,FALSE
148.08942,TRUE,FALSE
148.09847,FALSE,TRUE
148.10752,TRUE,FALSE
148.11664,TRUE,FALSE
148.12562,TRUE,FALSE
148.13467,TRUE,FALSE
148.14365,TRUE,FALSE
148.1527,TRUE,FALSE
148.16175,TRUE,FALSE
148.1708,TRUE,TRUE
148.17985,TRUE,TRUE
148.1889,TRUE,TRUE
148.19795,TRUE,TRUE
148.207,TRUE,TRUE
148.21605,TRUE,TRUE
148.2251,TRUE,TRUE
148.23415,TRUE,TRUE
148.2432,TRUE,TRUE
148.25225,TRUE,TRUE
148.261305,FALSE,FALSE
148.27042,FALSE,FALSE
148.2794,TRUE,TRUE
148.28845,TRUE,TRUE
148.29743,TRUE,TRUE
148.30641,FALSE,FALSE
148.31546,FALSE,FALSE
148.32444,FALSE,TRUE
148.33342,FALSE,TRUE
148.3424,FALSE,TRUE
148.35145,FALSE,TRUE
148.36043,FALSE,TRUE
148.36941,FALSE,TRUE
148.37846,FALSE,TRUE
148.38744,FALSE,TRUE
148.39642,FALSE,TRUE
148.4054,FALSE,TRUE
148.41445,FALSE,TRUE
148.42343,FALSE,TRUE
148.43241,FALSE,TRUE
148.44146,FALSE,TRUE
148.45044,FALSE,TRUE
148.45942,FALSE,TRUE
148.4684,FALSE,TRUE
148.47745,FALSE,TRUE
148.48643,FALSE,TRUE
148.49541,FALSE,TRUE
148.50446,TRUE,TRUE
148.51344,TRUE,TRUE
148.52242,TRUE,TRUE
148.53147,TRUE,TRUE
148.54052,TRUE,TRUE
148.54964,TRUE,FALSE
148.55869,TRUE,FALSE
148.56774,TRUE,FALSE
148.57672,TRUE,FALSE
148.58577,TRUE,FALSE
148.59482,TRUE,FALSE
148.60387,TRUE,FALSE
148.61292,TRUE,FALSE
148.62197,TRUE,FALSE
148.63102,TRUE,FALSE
148.64007,TRUE,FALSE
148.64912,FALSE,FALSE
148.65817,FALSE,TRUE
148.66722,FALSE,TRUE
148.67627,FALSE,TRUE
148.685325,FALSE,TRUE
148.69444,TRUE,TRUE
148.70342,FALSE,FALSE
148.71247,FALSE,TRUE
148.72152,FALSE,TRUE
148.73064,FALSE,TRUE
148.73969,TRUE,TRUE
148.74874,TRUE,TRUE
148.75772,TRUE,TRUE
148.76677,TRUE,TRUE
148.77582,FALSE,TRUE
148.78487,FALSE,FALSE
148.79399,FALSE,FALSE
148.80304,FALSE,FALSE
148.81209,FALSE,FALSE
148.82114,FALSE,FALSE
148.83019,FALSE,FALSE
148.83924,FALSE,TRUE
148.848292,FALSE,TRUE
148.85741,TRUE,TRUE
148.86646,TRUE,TRUE
148.87544,TRUE,TRUE
148.88442,TRUE,TRUE
148.8934,TRUE,TRUE
148.90245,TRUE,TRUE
148.91143,TRUE,TRUE
148.92041,TRUE,TRUE
148.92946,TRUE,TRUE
148.93844,TRUE,TRUE
148.94742,FALSE,FALSE
148.9564,FALSE,FALSE
148.96545,FALSE,FALSE
148.97443,FALSE,FALSE
148.98341,FALSE,FALSE
148.99246,FALSE,FALSE
149.00144,FALSE,FALSE
149.01042,FALSE,FALSE
149.01947,FALSE,FALSE
149.02852,FALSE,FALSE
149.03764,FALSE,FALSE
149.04662,FALSE,FALSE
149.05567,FALSE,TRUE
149.06465,FALSE,TRUE
149.0737,FALSE,TRUE
149.08275,FALSE,TRUE
149.09173,FALSE,TRUE
149.10078,FALSE,TRUE
149.10976,FALSE,TRUE
149.11881,FALSE,TRUE
149.12786,FALSE,TRUE
149.13691,FALSE,TRUE
149.14596,FALSE,TRUE
149.15501,FALSE,TRUE
149.16406,FALSE,TRUE
149.17311,FALSE,TRUE
149.18216,FALSE,FALSE
149.19121,FALSE,FALSE
149.20026,FALSE,FALSE
149.209315,FALSE,FALSE
149.21843,FALSE,FALSE
149.22741,FALSE,FALSE
149.23646,FALSE,FALSE
149.24544,FALSE,FALSE
149.25442,FALSE,FALSE
149.2634,FALSE,FALSE
149.27245,FALSE,FALSE
149.28143,FALSE,FALSE
149.29041,FALSE,FALSE
149.29946,FALSE,FALSE
149.30844,FALSE,FALSE
149.31742,FALSE,FALSE
149.3264,FALSE,FALSE
149.33545,FALSE,FALSE
149.34443,FALSE,FALSE
149.35341,FALSE,FALSE
149.36246,FALSE,FALSE
149.37144,FALSE,FALSE
149.38042,FALSE,FALSE
149.3894,FALSE,FALSE
149.39845,FALSE,TRUE
149.40743,FALSE,TRUE
149.41641,FALSE,TRUE
149.42546,TRUE,TRUE
149.43444,TRUE,TRUE
149.44342,TRUE,TRUE
149.4524,TRUE,TRUE
149.46145,TRUE,TRUE
149.47043,TRUE,TRUE
149.47941,TRUE,TRUE
149.48846,TRUE,TRUE
149.49744,TRUE,TRUE
149.50642,TRUE,TRUE
149.5154,TRUE,TRUE
149.52445,TRUE,TRUE
149.53343,TRUE,FALSE
149.54241,TRUE,FALSE
149.55146,FALSE,FALSE
149.56044,FALSE,FALSE
149.56942,FALSE,FALSE
149.5784,FALSE,FALSE
149.58745,FALSE,FALSE
149.59643,FALSE,FALSE
149.60541,FALSE,FALSE
149.61446,FALSE,TRUE
149.62344,FALSE,TRUE
149.63242,FALSE,TRUE
149.6414,FALSE,TRUE
149.65045,FALSE,TRUE
149.65943,FALSE,TRUE
149.66841,FALSE,TRUE
149.67746,TRUE,TRUE
149.68644,TRUE,TRUE
149.69542,TRUE,TRUE
149.7044,TRUE,TRUE
149.71345,FALSE,TRUE
149.7225,FALSE,TRUE
149.73162,FALSE,FALSE
149.74067,FALSE,FALSE
149.74965,FALSE,FALSE
149.7587,FALSE,FALSE
149.76775,FALSE,FALSE
149.7768,FALSE,FALSE
149.78585,FALSE,FALSE
149.7949,FALSE,FALSE
149.80395,FALSE,FALSE
149.813,FALSE,FALSE
149.82205,FALSE,FALSE
149.8311,FALSE,FALSE
149.84015,TRUE,FALSE
149.8492,TRUE,FALSE
149.858325,TRUE,FALSE
149.86744,TRUE,FALSE
149.87642,TRUE,FALSE
149.8854,TRUE,FALSE
149.89445,TRUE,FALSE
149.90343,TRUE,FALSE
149.91241,TRUE,FALSE
149.92146,TRUE,FALSE
149.93044,TRUE,FALSE
149.93942,TRUE,FALSE
149.9484,TRUE,FALSE
149.95745,FALSE,FALSE
149.96643,FALSE,FALSE
149.97541,FALSE,FALSE
149.98446,FALSE,FALSE
149.99344,FALSE,FALSE
150.00242,FALSE,FALSE
150.0114,FALSE,FALSE
150.02045,FALSE,FALSE
150.02943,FALSE,FALSE
150.03841,FALSE,FALSE
150.04746,FALSE,FALSE
150.05644,FALSE,FALSE
150.06542,FALSE,FALSE
150.0744,TRUE,FALSE
150.08345,TRUE,FALSE
150.09243,TRUE,FALSE
150.10141,TRUE,FALSE
150.11046,TRUE,FALSE
150.11944,TRUE,FALSE
150.12842,TRUE,FALSE
150.1374,TRUE,FALSE
150.14645,TRUE,FALSE
150.15543,TRUE,FALSE
150.16441,TRUE,FALSE
150.17346,TRUE,FALSE
150.18244,TRUE,FALSE
150.19142,TRUE,FALSE
150.2004,TRUE,FALSE
150.20945,TRUE,FALSE
150.21843,TRUE,FALSE
150.22741,TRUE,FALSE
150.23646,TRUE,FALSE
150.24544,TRUE,FALSE
150.25442,TRUE,FALSE
150.2634,TRUE,FALSE
150.27245,TRUE,FALSE
150.28143,TRUE,FALSE
150.29041,TRUE,FALSE
150.29946,TRUE,FALSE
150.30844,TRUE,FALSE
150.31742,TRUE,FALSE
150.3264,TRUE,FALSE
150.33545,TRUE,FALSE
150.34443,TRUE,FALSE
150.35341,TRUE,FALSE
150.36246,TRUE,FALSE
150.37144,TRUE,FALSE
150.38042,TRUE,TRUE
150.38961,TRUE,TRUE
150.39866,TRUE,TRUE
150.40771,FALSE,TRUE
150.41676,TRUE,TRUE
150.42574,TRUE,TRUE
150.43472,TRUE,TRUE
150.44377,TRUE,TRUE
150.45282,FALSE,TRUE
150.46187,FALSE,FALSE
150.47092,FALSE,FALSE
150.48004,TRUE,FALSE
150.48909,TRUE,FALSE
150.49814,TRUE,FALSE
150.50719,TRUE,FALSE
150.51624,TRUE,FALSE
150.525292,FALSE,FALSE
150.53441,FALSE,FALSE
150.54346,FALSE,FALSE
150.55244,FALSE,FALSE
150.56142,FALSE,FALSE
150.5704,FALSE,FALSE
150.57945,FALSE,FALSE
150.58843,FALSE,FALSE
150.59741,FALSE,FALSE
150.60646,FALSE,FALSE
150.61544,FALSE,TRUE
150.62442,FALSE,TRUE
150.6334,FALSE,TRUE
150.64245,TRUE,TRUE
150.65143,TRUE,TRUE
150.66041,TRUE,TRUE
150.66946,TRUE,TRUE
150.67844,TRUE,TRUE
150.68742,TRUE,TRUE
150.6964,TRUE,TRUE
150.70545,TRUE,TRUE
150.71443,TRUE,TRUE
150.72341,TRUE,TRUE
150.73246,TRUE,TRUE
150.74144,TRUE,TRUE
150.75042,TRUE,TRUE
150.7594,TRUE,TRUE
150.76845,TRUE,TRUE
150.7775,TRUE,TRUE
150.78662,FALSE,TRUE
150.79567,FALSE,TRUE
150.80465,FALSE,TRUE
150.8137,FALSE,TRUE
150.82275,FALSE,TRUE
150.8318,FALSE,TRUE
150.84085,FALSE,TRUE
150.8499,FALSE,TRUE
150.85895,FALSE,TRUE
150.868,FALSE,TRUE
150.87705,FALSE,TRUE
150.8861,FALSE,TRUE
150.89515,FALSE,TRUE
150.9042,FALSE,TRUE
150.91325,FALSE,TRUE
150.922305,FALSE,TRUE
150.93142,FALSE,TRUE
150.9404,FALSE,TRUE
150.94945,FALSE,TRUE
150.95843,FALSE,TRUE
150.96741,FALSE,TRUE
150.97646,FALSE,TRUE
150.98544,FALSE,TRUE
150.99442,FALSE,TRUE
151.0034,FALSE,TRUE
151.01245,FALSE,TRUE
151.02143,FALSE,TRUE
151.03041,FALSE,TRUE
151.03946,FALSE,TRUE
151.04844,FALSE,TRUE
151.05742,FALSE,TRUE
151.0664,FALSE,TRUE
151.07545,FALSE,TRUE
151.08443,FALSE,TRUE
151.09341,FALSE,TRUE
151.10246,FALSE,TRUE
151.11144,FALSE,TRUE
151.12042,FALSE,TRUE
151.1294,FALSE,TRUE
151.13845,FALSE,TRUE
151.14743,TRUE,TRUE
151.15641,FALSE,FALSE
151.16546,FALSE,TRUE
151.17444,FALSE,TRUE
151.18342,FALSE,TRUE
151.1924,FALSE,TRUE
151.20145,FALSE,TRUE
151.21043,FALSE,TRUE
151.21941,FALSE,TRUE
151.22846,FALSE,TRUE
151.23744,FALSE,TRUE
151.24642,TRUE,TRUE
151.2554,TRUE,TRUE
151.26445,TRUE,TRUE
151.27343,TRUE,TRUE
151.28241,TRUE,TRUE
151.29153,FALSE,TRUE
151.30065,FALSE,TRUE
151.3097,FALSE,TRUE
151.31875,FALSE,TRUE
151.3278,FALSE,TRUE
151.33685,FALSE,TRUE
151.3459,FALSE,TRUE
151.35495,FALSE,TRUE
151.364,FALSE,TRUE
151.37305,FALSE,TRUE
151.3821,FALSE,TRUE
151.39115,FALSE,TRUE
151.4002,FALSE,TRUE
151.40925,FALSE,TRUE
151.41844,FALSE,TRUE
151.42742,FALSE,TRUE
151.43647,FALSE,TRUE
151.44552,FALSE,TRUE
151.45464,FALSE,TRUE
151.46362,FALSE,TRUE
151.47267,FALSE,TRUE
151.48165,FALSE,TRUE
151.4907,FALSE,TRUE
151.49975,FALSE,TRUE
151.5088,FALSE,TRUE
151.51785,FALSE,TRUE
151.5269,FALSE,TRUE
151.53595,FALSE,TRUE
151.545,FALSE,TRUE
151.55405,TRUE,TRUE
151.5631,TRUE,TRUE
151.57215,TRUE,TRUE
151.5812,TRUE,TRUE
151.590325,TRUE,TRUE
151.59944,TRUE,TRUE
151.60842,TRUE,TRUE
151.6174,TRUE,TRUE
151.62645,TRUE,TRUE
151.63543,TRUE,TRUE
151.64441,TRUE,TRUE
151.65346,TRUE,TRUE
151.66244,TRUE,TRUE
151.67142,TRUE,TRUE
151.6804,TRUE,TRUE
151.68945,TRUE,TRUE
151.69843,TRUE,TRUE
151.70741,TRUE,TRUE
151.71646,TRUE,TRUE
151.72544,TRUE,TRUE
151.73442,TRUE,TRUE
151.7434,TRUE,TRUE
151.75245,TRUE,TRUE
151.76143,TRUE,TRUE
151.77041,TRUE,TRUE
151.77946,TRUE,FALSE
151.78844,TRUE,FALSE
151.79742,TRUE,FALSE
151.8064,TRUE,FALSE
151.81545,TRUE,FALSE
151.82443,TRUE,FALSE
151.83341,TRUE,FALSE
151.84246,TRUE,FALSE
151.85144,FALSE,FALSE
151.86042,FALSE,TRUE
151.8694,FALSE,TRUE
151.87845,FALSE,TRUE
151.88743,FALSE,TRUE
151.89641,FALSE,TRUE
151.90546,FALSE,TRUE
151.91444,FALSE,TRUE
151.92342,FALSE,TRUE
151.9324,FALSE,TRUE
151.94145,FALSE,TRUE
151.95043,FALSE,TRUE
151.95941,FALSE,TRUE
151.96846,FALSE,TRUE
151.97744,FALSE,TRUE
151.98642,FALSE,TRUE
151.9954,FALSE,TRUE
152.00445,FALSE,TRUE
152.01343,FALSE,TRUE
152.02241,FALSE,TRUE
152.03146,FALSE,TRUE
152.04044,FALSE,TRUE
152.04942,FALSE,FALSE
152.05847,FALSE,FALSE
152.06752,FALSE,FALSE
152.07664,FALSE,FALSE
152.08562,FALSE,FALSE
152.09467,FALSE,FALSE
152.10365,FALSE,FALSE
152.1127,FALSE,FALSE
152.12175,FALSE,FALSE
152.1308,FALSE,FALSE
152.13985,TRUE,FALSE
152.1489,TRUE,FALSE
152.15795,TRUE,FALSE
152.167,TRUE,FALSE
152.17605,TRUE,FALSE
152.1851,TRUE,FALSE
152.19415,TRUE,FALSE
152.2032,TRUE,FALSE
152.212325,TRUE,FALSE
152.22144,TRUE,FALSE
152.23042,TRUE,FALSE
152.2394,TRUE,FALSE
152.24845,TRUE,FALSE
152.25743,TRUE,FALSE
152.26641,TRUE,FALSE
152.27546,TRUE,FALSE
152.28444,TRUE,FALSE
152.29342,TRUE,FALSE
152.3024,TRUE,FALSE
152.31145,TRUE,FALSE
152.32043,TRUE,FALSE
152.32941,FALSE,FALSE
152.33846,FALSE,FALSE
152.34744,FALSE,FALSE
152.35642,FALSE,FALSE
152.3654,FALSE,FALSE
152.37445,FALSE,FALSE
152.38343,FALSE,FALSE
152.39241,FALSE,TRUE
152.40146,FALSE,TRUE
152.41044,TRUE,TRUE
152.41949,TRUE,TRUE
152.42861,TRUE,FALSE
152.43766,FALSE,FALSE
152.44671,FALSE,TRUE
152.45576,FALSE,TRUE
152.46495,FALSE,TRUE
152.47408,FALSE,FALSE
152.48313,FALSE,TRUE
152.492181,FALSE,FALSE
152.50151,TRUE,TRUE
152.51063,FALSE,FALSE
152.51968,FALSE,FALSE
152.52873,FALSE,FALSE
152.53771,FALSE,TRUE
152.5469,FALSE,TRUE
152.55602,TRUE,TRUE
152.56521,FALSE,TRUE
152.5744,TRUE,TRUE
152.58366,TRUE,FALSE
152.59271,FALSE,FALSE
152.60176,FALSE,TRUE
152.61074,FALSE,FALSE
152.61972,FALSE,FALSE
152.62877,TRUE,FALSE
152.63782,TRUE,FALSE
152.64687,FALSE,TRUE
152.65592,TRUE,FALSE
152.66497,FALSE,TRUE
152.67402,TRUE,FALSE
152.68307,FALSE,FALSE
152.69212,FALSE,FALSE
152.70117,TRUE,FALSE
152.71022,FALSE,TRUE
152.71927,FALSE,TRUE
152.728325,FALSE,TRUE
152.73744,FALSE,TRUE
152.74642,FALSE,TRUE
152.7554,FALSE,TRUE
152.76445,FALSE,TRUE
152.77343,FALSE,FALSE
152.78241,TRUE,FALSE
152.79146,FALSE,TRUE
152.80044,FALSE,FALSE
152.80942,FALSE,FALSE
152.8184,FALSE,FALSE
152.82745,FALSE,FALSE
152.83643,FALSE,FALSE
152.84541,FALSE,FALSE
152.85446,FALSE,FALSE
152.86344,FALSE,FALSE
152.87242,FALSE,FALSE
152.8814,FALSE,FALSE
152.89052,TRUE,FALSE
152.89971,FALSE,FALSE
152.90876,FALSE,TRUE
152.91774,FALSE,TRUE
152.92672,FALSE,TRUE
152.93577,FALSE,TRUE
152.94482,FALSE,TRUE
152.95387,FALSE,TRUE
152.96292,FALSE,TRUE
152.97197,FALSE,TRUE
152.98102,FALSE,TRUE
152.99007,FALSE,TRUE
152.99912,FALSE,TRUE
153.00817,FALSE,TRUE
153.017295,TRUE,FALSE
153.02641,TRUE,TRUE
153.03546,TRUE,TRUE
153.04444,TRUE,TRUE
153.05342,FALSE,FALSE
153.0624,FALSE,FALSE
153.07145,FALSE,FALSE
153.08043,FALSE,FALSE
153.08941,FALSE,FALSE
153.09846,FALSE,FALSE
153.10744,FALSE,FALSE
153.11642,FALSE,FALSE
153.1254,FALSE,FALSE
153.13445,FALSE,FALSE
153.14343,TRUE,FALSE
153.15241,TRUE,FALSE
153.16146,TRUE,FALSE
153.17044,FALSE,TRUE
153.17942,FALSE,TRUE
153.1884,FALSE,TRUE
153.19745,FALSE,FALSE
153.20664,FALSE,TRUE
153.2157,FALSE,TRUE
153.22475,FALSE,TRUE
153.2338,FALSE,TRUE
153.24292,FALSE,TRUE
153.252181,TRUE,FALSE
153.26173,FALSE,TRUE
153.271061,TRUE,FALSE
153.280328,TRUE,TRUE
153.28945,FALSE,FALSE
153.29843,FALSE,FALSE
153.30741,FALSE,TRUE
153.31646,FALSE,TRUE
153.32544,FALSE,FALSE
153.33442,FALSE,TRUE
153.34347,FALSE,FALSE
153.35252,FALSE,FALSE
153.36164,FALSE,FALSE
153.37069,FALSE,FALSE
153.37974,FALSE,FALSE
153.38872,FALSE,FALSE
153.39777,FALSE,FALSE
153.40682,TRUE,FALSE
153.41587,TRUE,FALSE
153.42492,TRUE,FALSE
153.43397,TRUE,FALSE
153.44302,TRUE,FALSE
153.45207,TRUE,FALSE
153.46112,FALSE,FALSE
153.47017,FALSE,FALSE
153.47922,TRUE,TRUE
153.48827,TRUE,TRUE
153.497325,TRUE,TRUE
153.50644,FALSE,FALSE
153.51542,FALSE,TRUE
153.52454,FALSE,FALSE
153.53366,FALSE,TRUE
153.54271,FALSE,TRUE
153.55176,FALSE,TRUE
153.56081,FALSE,TRUE
153.56986,FALSE,FALSE
153.57891,FALSE,FALSE
153.58796,TRUE,FALSE
153.59701,FALSE,TRUE
153.60606,FALSE,FALSE
153.61511,FALSE,TRUE
153.62416,FALSE,FALSE
153.63321,FALSE,FALSE
153.64226,FALSE,FALSE
153.651315,TRUE,TRUE
153.66043,TRUE,TRUE
153.66941,FALSE,TRUE
153.67853,FALSE,FALSE
153.68765,FALSE,FALSE
153.69671,FALSE,FALSE
153.70583,TRUE,FALSE
153.71509,FALSE,FALSE
153.72414,TRUE,FALSE
153.73319,FALSE,FALSE
153.742315,FALSE,TRUE
153.75143,FALSE,TRUE
153.76041,FALSE,TRUE
153.76946,FALSE,TRUE
153.77851,TRUE,TRUE
153.78763,TRUE,TRUE
153.79668,TRUE,FALSE
153.80566,TRUE,FALSE
153.81471,TRUE,FALSE
153.82376,TRUE,FALSE
153.83281,FALSE,FALSE
153.84186,FALSE,FALSE
153.85091,TRUE,TRUE
153.86003,TRUE,TRUE
153.86908,FALSE,FALSE
153.87813,FALSE,FALSE
153.88725,FALSE,TRUE
153.89644,FALSE,FALSE
153.90542,TRUE,TRUE
153.914471,TRUE,FALSE
153.92352,FALSE,TRUE
153.93264,FALSE,TRUE
153.94183,TRUE,TRUE
153.951091,TRUE,FALSE
153.960221,FALSE,FALSE
153.96941,FALSE,FALSE
153.97846,FALSE,FALSE
153.98744,TRUE,FALSE
153.99642,FALSE,FALSE
154.005401,FALSE,TRUE
154.01452,FALSE,FALSE
154.02364,TRUE,FALSE
154.03269,FALSE,TRUE
154.04174,FALSE,FALSE
154.05079,FALSE,FALSE
154.05984,FALSE,TRUE
154.06889,FALSE,TRUE
154.07794,FALSE,TRUE
154.08699,TRUE,TRUE
154.09604,TRUE,TRUE
154.10509,TRUE,FALSE
154.11414,TRUE,FALSE
154.12319,FALSE,TRUE
154.13224,TRUE,FALSE
154.141292,TRUE,FALSE
154.15041,TRUE,FALSE
154.15946,FALSE,FALSE
154.16844,TRUE,FALSE
154.17742,TRUE,FALSE
154.1864,TRUE,FALSE
154.19545,FALSE,TRUE
154.2045,TRUE,TRUE
154.21362,TRUE,FALSE
154.22267,TRUE,TRUE
154.23172,FALSE,TRUE
154.24077,TRUE,TRUE
154.24982,FALSE,TRUE
154.25887,TRUE,TRUE
154.26792,FALSE,FALSE
154.27697,FALSE,FALSE
154.28602,FALSE,FALSE
154.29507,FALSE,FALSE
154.30412,TRUE,FALSE
154.31317,FALSE,TRUE
154.32222,FALSE,TRUE
154.331271,FALSE,TRUE
154.340471,FALSE,TRUE
154.34988,TRUE,TRUE
154.359221,FALSE,TRUE
154.368621,TRUE,TRUE
154.377891,FALSE,TRUE
154.387295,FALSE,FALSE
154.39664,TRUE,TRUE
154.40584,TRUE,TRUE
154.41524,TRUE,FALSE
154.42478,TRUE,TRUE
154.43418,FALSE,FALSE
154.443591,FALSE,TRUE
154.452931,FALSE,TRUE
154.4624,TRUE,TRUE
154.471661,TRUE,FALSE
154.480991,FALSE,FALSE
154.490401,TRUE,FALSE
154.499801,TRUE,FALSE
154.509201,TRUE,TRUE
154.518471,FALSE,FALSE
154.52775,TRUE,FALSE
154.537221,TRUE,TRUE
154.54662,TRUE,TRUE
154.55596,FALSE,TRUE
154.565431,TRUE,TRUE
154.574841,TRUE,TRUE
154.584316,FALSE,FALSE
154.593781,TRUE,TRUE
154.603181,TRUE,TRUE
154.612541,TRUE,FALSE
154.621801,FALSE,FALSE
154.63106,FALSE,TRUE
154.640471,TRUE,FALSE
154.64994,TRUE,FALSE
154.659221,FALSE,FALSE
154.668481,TRUE,TRUE
154.677751,FALSE,TRUE
154.687161,TRUE,FALSE
154.6965,TRUE,TRUE
154.70583,FALSE,FALSE
154.715111,TRUE,FALSE
154.72465,TRUE,TRUE
154.73398,TRUE,TRUE
154.743327,TRUE,TRUE
154.752731,TRUE,TRUE
154.762271,TRUE,TRUE
